,gender,age,city,state,order_id,payment,order_date,delivery_date,price_per_unit,Sales_Quantity,total_price,product_type,product_name,size,colour,price,Products_Quantity,month,day
187,Female,56,Port Alyssa,Queensland,553,16753,2021-03-06,2021-03-14,105,1,105,Shirt,Cuban Collar,L,blue,93,65,March,Saturday
188,Female,56,Port Alyssa,Queensland,947,47022,2021-06-24,2021-07-02,90,1,90,Trousers,Relaxed Leg,M,indigo,95,45,June,Thursday
189,Female,56,Port Alyssa,Queensland,947,47022,2021-06-24,2021-07-02,94,1,94,Shirt,Henley,XL,orange,92,52,June,Thursday
190,Female,56,Port Alyssa,Queensland,947,47022,2021-06-24,2021-07-02,107,1,107,Jacket,Denim,XS,blue,92,49,June,Thursday
191,Genderqueer,63,East Aidan,Western Australia,635,51943,2021-07-15,2021-08-05,98,1,98,Shirt,Camp Collared,L,orange,112,63,July,Thursday
192,Genderqueer,63,East Aidan,Western Australia,635,51943,2021-07-15,2021-08-05,113,2,226,Trousers,Chinos,L,red,100,44,July,Thursday
193,Genderqueer,63,East Aidan,Western Australia,635,51943,2021-07-15,2021-08-05,118,1,118,Jacket,Puffer,XS,red,110,67,July,Thursday
194,Genderqueer,63,East Aidan,Western Australia,635,51943,2021-07-15,2021-08-05,107,2,214,Jacket,Denim,XL,orange,92,79,July,Thursday
195,Genderqueer,63,East Aidan,Western Australia,635,51943,2021-07-15,2021-08-05,112,1,112,Jacket,Cardigan,XS,blue,118,54,July,Thursday
196,Genderqueer,63,East Aidan,Western Australia,635,51943,2021-07-15,2021-08-05,107,3,321,Jacket,Denim,L,violet,92,50,July,Thursday
197,Genderqueer,63,East Aidan,Western Australia,714,15121,2021-02-07,2021-02-19,92,3,276,Shirt,Denim,S,orange,115,69,February,Sunday
198,Genderqueer,63,East Aidan,Western Australia,714,15121,2021-02-07,2021-02-19,109,3,327,Shirt,Mandarin Collar,S,green,108,74,February,Sunday
199,Genderqueer,63,East Aidan,Western Australia,714,15121,2021-02-07,2021-02-19,90,2,180,Trousers,Relaxed Leg,M,orange,95,74,February,Sunday
200,Genderqueer,63,East Aidan,Western Australia,714,15121,2021-02-07,2021-02-19,119,2,238,Shirt,Casual Slim Fit,XL,violet,113,57,February,Sunday
201,Genderqueer,63,East Aidan,Western Australia,714,15121,2021-02-07,2021-02-19,97,1,97,Trousers,Slim-Fit,S,orange,119,55,February,Sunday
202,Genderqueer,63,East Aidan,Western Australia,714,15121,2021-02-07,2021-02-19,119,3,357,Jacket,Trench Coat,S,violet,112,69,February,Sunday
203,Non-binary,52,South Evaport,Northern Territory,36,32494,2021-08-22,2021-09-04,113,1,113,Jacket,Parka,XS,yellow,119,63,August,Sunday
204,Non-binary,52,South Evaport,Northern Territory,36,32494,2021-08-22,2021-09-04,93,3,279,Jacket,Coach,S,orange,115,55,August,Sunday
205,Non-binary,52,South Evaport,Northern Territory,36,32494,2021-08-22,2021-09-04,104,2,208,Shirt,Dress,M,red,119,57,August,Sunday
206,Non-binary,52,South Evaport,Northern Territory,36,32494,2021-08-22,2021-09-04,117,2,234,Jacket,Shearling,S,indigo,95,45,August,Sunday
207,Non-binary,52,South Evaport,Northern Territory,36,32494,2021-08-22,2021-09-04,109,2,218,Jacket,Peacoat,M,red,102,59,August,Sunday
208,Non-binary,52,South Evaport,Northern Territory,36,32494,2021-08-22,2021-09-04,98,1,98,Shirt,Camp Collared,L,indigo,112,72,August,Sunday
209,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,94,3,282,Shirt,Henley,XL,violet,92,77,April,Thursday
210,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,98,3,294,Jacket,Leather,XL,yellow,113,67,April,Thursday
211,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,102,1,102,Trousers,Cargo Pants,L,green,106,42,April,Thursday
212,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,96,1,96,Shirt,Oxford Cloth,XL,violet,114,54,April,Thursday
213,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,98,1,98,Jacket,Leather,M,green,113,45,April,Thursday
214,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,118,2,236,Jacket,Puffer,M,blue,110,60,April,Thursday
215,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,109,2,218,Shirt,Mandarin Collar,L,yellow,108,78,April,Thursday
216,Non-binary,52,South Evaport,Northern Territory,127,43262,2021-04-01,2021-04-11,92,1,92,Shirt,Denim,S,green,115,49,April,Thursday
217,Non-binary,52,South Evaport,Northern Territory,479,18796,2021-06-27,2021-07-16,102,2,204,Jacket,Windbreaker,L,indigo,109,67,June,Sunday
218,Non-binary,52,South Evaport,Northern Territory,479,18796,2021-06-27,2021-07-16,93,2,186,Jacket,Coach,S,green,115,60,June,Sunday
219,Non-binary,52,South Evaport,Northern Territory,479,18796,2021-06-27,2021-07-16,99,3,297,Trousers,High-Waisted,S,orange,98,42,June,Sunday
220,Non-binary,52,South Evaport,Northern Territory,479,18796,2021-06-27,2021-07-16,118,2,236,Jacket,Puffer,M,blue,110,60,June,Sunday
221,Non-binary,52,South Evaport,Northern Territory,479,18796,2021-06-27,2021-07-16,107,1,107,Jacket,Denim,XL,yellow,92,56,June,Sunday
222,Male,47,Chelseahaven,Victoria,352,13270,2021-10-08,2021-10-10,93,2,186,Jacket,Coach,S,orange,115,55,October,Friday
223,Male,47,Chelseahaven,Victoria,352,13270,2021-10-08,2021-10-10,112,1,112,Trousers,Tracksuit Bottoms,S,green,91,72,October,Friday
224,Male,47,Chelseahaven,Victoria,352,13270,2021-10-08,2021-10-10,100,3,300,Jacket,Bomber,S,yellow,90,64,October,Friday
225,Male,47,Chelseahaven,Victoria,352,13270,2021-10-08,2021-10-10,106,2,212,Shirt,Chambray,L,blue,105,69,October,Friday
226,Male,47,Chelseahaven,Victoria,352,13270,2021-10-08,2021-10-10,91,2,182,Shirt,Linen,S,orange,116,42,October,Friday
227,Male,47,Chelseahaven,Victoria,352,13270,2021-10-08,2021-10-10,94,2,188,Trousers,Cords,M,green,113,76,October,Friday
228,Genderqueer,62,West Alyssa,Queensland,575,27420,2021-08-14,2021-08-16,109,1,109,Jacket,Peacoat,L,green,102,73,August,Saturday
229,Genderqueer,62,West Alyssa,Queensland,575,27420,2021-08-14,2021-08-16,91,2,182,Jacket,Pullover,L,blue,114,66,August,Saturday
230,Genderqueer,62,West Alyssa,Queensland,575,27420,2021-08-14,2021-08-16,118,3,354,Shirt,Flannel,L,orange,96,59,August,Saturday
231,Genderqueer,62,West Alyssa,Queensland,575,27420,2021-08-14,2021-08-16,98,2,196,Jacket,Leather,M,yellow,113,77,August,Saturday
232,Genderqueer,62,West Alyssa,Queensland,945,11172,2021-07-04,2021-07-22,118,1,118,Jacket,Puffer,M,red,110,62,July,Sunday
233,Genderqueer,62,West Alyssa,Queensland,945,11172,2021-07-04,2021-07-22,106,3,318,Trousers,Wool,L,indigo,111,41,July,Sunday
234,Genderqueer,62,West Alyssa,Queensland,945,11172,2021-07-04,2021-07-22,117,2,234,Jacket,Shearling,M,yellow,95,60,July,Sunday
235,Genderqueer,62,West Alyssa,Queensland,945,11172,2021-07-04,2021-07-22,100,2,200,Jacket,Bomber,XS,blue,90,44,July,Sunday
236,Genderqueer,62,West Alyssa,Queensland,945,11172,2021-07-04,2021-07-22,94,2,188,Trousers,Cords,XL,blue,113,65,July,Sunday
237,Polygender,45,Lake Phoenixside,South Australia,526,10434,2021-05-16,2021-05-22,115,1,115,Trousers,Cropped,M,indigo,99,73,May,Sunday
238,Polygender,45,Lake Phoenixside,South Australia,526,10434,2021-05-16,2021-05-22,94,2,188,Trousers,Cords,XL,red,113,80,May,Sunday
239,Polygender,45,Lake Phoenixside,South Australia,526,10434,2021-05-16,2021-05-22,95,3,285,Shirt,Polo,S,orange,117,78,May,Sunday
240,Polygender,45,Lake Phoenixside,South Australia,526,10434,2021-05-16,2021-05-22,102,3,306,Trousers,Cargo Pants,M,red,106,52,May,Sunday
241,Polygender,45,Lake Phoenixside,South Australia,526,10434,2021-05-16,2021-05-22,109,2,218,Shirt,Mandarin Collar,L,indigo,108,53,May,Sunday
242,Polygender,45,Lake Phoenixside,South Australia,526,10434,2021-05-16,2021-05-22,90,3,270,Trousers,Relaxed Leg,XS,green,95,80,May,Sunday
243,Agender,39,Amelieburgh,New South Wales,8,28484,2021-04-12,2021-05-01,109,1,109,Jacket,Peacoat,XS,violet,102,54,April,Monday
244,Agender,39,Amelieburgh,New South Wales,8,28484,2021-04-12,2021-05-01,95,2,190,Shirt,Polo,S,yellow,117,77,April,Monday
245,Agender,39,Amelieburgh,New South Wales,298,55984,2021-09-11,2021-09-20,97,2,194,Trousers,Slim-Fit,L,violet,119,58,September,Saturday
246,Agender,39,Amelieburgh,New South Wales,298,55984,2021-09-11,2021-09-20,113,2,226,Jacket,Parka,M,red,119,56,September,Saturday
247,Agender,39,Amelieburgh,New South Wales,298,55984,2021-09-11,2021-09-20,113,1,113,Jacket,Parka,M,orange,119,51,September,Saturday
248,Agender,39,Amelieburgh,New South Wales,298,55984,2021-09-11,2021-09-20,109,2,218,Jacket,Peacoat,M,violet,102,77,September,Saturday
249,Agender,39,Amelieburgh,New South Wales,298,55984,2021-09-11,2021-09-20,93,3,279,Trousers,Joggers,S,violet,94,63,September,Saturday
250,Agender,39,Amelieburgh,New South Wales,298,55984,2021-09-11,2021-09-20,98,2,196,Jacket,Leather,XS,violet,113,70,September,Saturday
251,Agender,39,Amelieburgh,New South Wales,507,29761,2021-06-20,2021-07-11,102,1,102,Trousers,Cargo Pants,XS,indigo,106,51,June,Sunday
252,Agender,39,Amelieburgh,New South Wales,507,29761,2021-06-20,2021-07-11,105,3,315,Shirt,Cuban Collar,XS,violet,93,49,June,Sunday
253,Agender,39,Amelieburgh,New South Wales,507,29761,2021-06-20,2021-07-11,113,2,226,Trousers,Chinos,XS,blue,100,69,June,Sunday
254,Agender,39,Amelieburgh,New South Wales,507,29761,2021-06-20,2021-07-11,117,1,117,Jacket,Shearling,XL,orange,95,60,June,Sunday
255,Agender,39,Amelieburgh,New South Wales,507,29761,2021-06-20,2021-07-11,102,1,102,Jacket,Windbreaker,XL,yellow,109,58,June,Sunday
256,Agender,20,New Callum,Tasmania,524,28334,2021-07-21,2021-08-01,91,3,273,Jacket,Pullover,XL,blue,114,74,July,Wednesday
257,Agender,20,New Callum,Tasmania,524,28334,2021-07-21,2021-08-01,98,1,98,Shirt,Camp Collared,XL,red,112,79,July,Wednesday
258,Agender,20,New Callum,Tasmania,524,28334,2021-07-21,2021-08-01,118,3,354,Jacket,Puffer,XS,violet,110,74,July,Wednesday
259,Genderqueer,65,Samuelland,South Australia,473,36137,2021-05-19,2021-06-12,118,2,236,Shirt,Flannel,XL,violet,96,43,May,Wednesday
260,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,115,3,345,Trousers,Cropped,M,red,99,50,October,Thursday
261,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,109,3,327,Shirt,Mandarin Collar,M,red,108,60,October,Thursday
262,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,112,1,112,Jacket,Cardigan,M,violet,118,75,October,Thursday
263,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,102,2,204,Jacket,Windbreaker,M,indigo,109,56,October,Thursday
264,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,99,1,99,Trousers,High-Waisted,XL,green,98,78,October,Thursday
265,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,94,3,282,Shirt,Henley,M,yellow,92,71,October,Thursday
266,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,91,2,182,Shirt,Linen,M,violet,116,44,October,Thursday
267,Bigender,32,New Beaumouth,Australian Capital Territory,212,29887,2021-10-14,2021-11-08,106,1,106,Trousers,Wool,S,indigo,111,45,October,Thursday
268,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,90,2,180,Trousers,Relaxed Leg,M,blue,95,72,August,Monday
269,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,119,3,357,Jacket,Trench Coat,XS,green,112,62,August,Monday
270,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,105,1,105,Trousers,Pleated,L,orange,90,53,August,Monday
271,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,92,3,276,Shirt,Denim,L,indigo,115,58,August,Monday
272,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,113,2,226,Jacket,Parka,S,green,119,62,August,Monday
273,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,107,3,321,Jacket,Denim,L,orange,92,73,August,Monday
274,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,98,1,98,Jacket,Leather,M,orange,113,80,August,Monday
275,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,119,3,357,Jacket,Trench Coat,XL,indigo,112,64,August,Monday
276,Bigender,32,New Beaumouth,Australian Capital Territory,884,54659,2021-08-16,2021-09-08,105,1,105,Trousers,Pleated,XL,orange,90,69,August,Monday
277,Genderfluid,75,Sanfordborough,South Australia,1,30811,2021-08-30,2021-09-24,106,2,212,Shirt,Chambray,L,orange,105,44,August,Monday
278,Genderfluid,75,Sanfordborough,South Australia,1,30811,2021-08-30,2021-09-24,118,1,118,Jacket,Puffer,S,indigo,110,62,August,Monday
279,Genderfluid,75,Sanfordborough,South Australia,1,30811,2021-08-30,2021-09-24,96,3,288,Shirt,Oxford Cloth,M,red,114,54,August,Monday
280,Genderfluid,75,Sanfordborough,South Australia,1,30811,2021-08-30,2021-09-24,106,2,212,Trousers,Wool,M,blue,111,52,August,Monday
281,Genderfluid,75,Sanfordborough,South Australia,1,30811,2021-08-30,2021-09-24,113,3,339,Jacket,Parka,S,indigo,119,53,August,Monday
282,Genderfluid,75,Sanfordborough,South Australia,1,30811,2021-08-30,2021-09-24,106,3,318,Trousers,Wool,S,red,111,65,August,Monday
283,Female,23,West Justin,Western Australia,75,16667,2021-08-24,2021-09-15,100,2,200,Jacket,Bomber,S,yellow,90,64,August,Tuesday
284,Female,23,West Justin,Western Australia,75,16667,2021-08-24,2021-09-15,119,3,357,Shirt,Casual Slim Fit,XS,yellow,113,63,August,Tuesday
285,Female,23,West Justin,Western Australia,75,16667,2021-08-24,2021-09-15,112,3,336,Jacket,Cardigan,XL,orange,118,75,August,Tuesday
286,Female,23,West Justin,Western Australia,247,39513,2021-10-19,2021-11-12,105,3,315,Trousers,Pleated,XS,violet,90,58,October,Tuesday
287,Female,23,West Justin,Western Australia,247,39513,2021-10-19,2021-11-12,105,1,105,Trousers,Pleated,L,green,90,47,October,Tuesday
288,Female,23,West Justin,Western Australia,247,39513,2021-10-19,2021-11-12,91,3,273,Shirt,Linen,M,yellow,116,59,October,Tuesday
289,Bigender,79,East Sofia,Victoria,965,14014,2021-07-24,2021-07-29,115,1,115,Trousers,Cropped,XS,violet,99,65,July,Saturday
290,Bigender,79,East Sofia,Victoria,965,14014,2021-07-24,2021-07-29,97,1,97,Trousers,Slim-Fit,S,blue,119,49,July,Saturday
291,Bigender,79,East Sofia,Victoria,965,14014,2021-07-24,2021-07-29,90,3,270,Trousers,Relaxed Leg,M,orange,95,74,July,Saturday
292,Bigender,79,East Sofia,Victoria,965,14014,2021-07-24,2021-07-29,105,2,210,Shirt,Cuban Collar,L,orange,93,65,July,Saturday
293,Bigender,79,East Sofia,Victoria,965,14014,2021-07-24,2021-07-29,102,3,306,Trousers,Cargo Pants,M,violet,106,58,July,Saturday
294,Bigender,79,East Sofia,Victoria,965,14014,2021-07-24,2021-07-29,118,2,236,Shirt,Flannel,S,violet,96,70,July,Saturday
295,Female,48,Codyview,Northern Territory,357,30735,2021-02-08,2021-02-13,119,3,357,Jacket,Trench Coat,S,orange,112,41,February,Monday
296,Female,48,Codyview,Northern Territory,357,30735,2021-02-08,2021-02-13,95,2,190,Shirt,Polo,XL,green,117,61,February,Monday
297,Genderfluid,42,Braunhaven,Tasmania,937,13216,2021-06-04,2021-06-25,106,2,212,Shirt,Chambray,S,violet,105,52,June,Friday
298,Genderfluid,42,Braunhaven,Tasmania,937,13216,2021-06-04,2021-06-25,119,3,357,Shirt,Casual Slim Fit,L,violet,113,65,June,Friday
299,Polygender,48,Monahanside,South Australia,809,26098,2021-02-11,2021-02-25,119,3,357,Shirt,Casual Slim Fit,L,yellow,113,63,February,Thursday
300,Polygender,48,Monahanside,South Australia,809,26098,2021-02-11,2021-02-25,117,2,234,Jacket,Shearling,XL,green,95,51,February,Thursday
301,Polygender,48,Monahanside,South Australia,809,26098,2021-02-11,2021-02-25,102,1,102,Jacket,Windbreaker,M,blue,109,70,February,Thursday
302,Polygender,48,Monahanside,South Australia,809,26098,2021-02-11,2021-02-25,91,1,91,Jacket,Pullover,L,orange,114,56,February,Thursday
303,Polygender,48,Monahanside,South Australia,809,26098,2021-02-11,2021-02-25,92,1,92,Shirt,Denim,S,violet,115,54,February,Thursday
304,Non-binary,75,Smythland,South Australia,112,46956,2021-02-04,2021-02-17,119,2,238,Shirt,Casual Slim Fit,S,green,113,72,February,Thursday
305,Non-binary,75,Smythland,South Australia,112,46956,2021-02-04,2021-02-17,99,1,99,Trousers,High-Waisted,S,yellow,98,56,February,Thursday
306,Non-binary,75,Smythland,South Australia,112,46956,2021-02-04,2021-02-17,94,3,282,Trousers,Cords,XL,orange,113,72,February,Thursday
307,Non-binary,75,Smythland,South Australia,112,46956,2021-02-04,2021-02-17,109,2,218,Jacket,Peacoat,XS,blue,102,48,February,Thursday
308,Non-binary,75,Smythland,South Australia,112,46956,2021-02-04,2021-02-17,95,1,95,Shirt,Polo,XL,yellow,117,46,February,Thursday
309,Non-binary,75,Smythland,South Australia,112,46956,2021-02-04,2021-02-17,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,91,42,February,Thursday
310,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,118,1,118,Shirt,Flannel,M,green,96,66,March,Monday
311,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,119,3,357,Shirt,Casual Slim Fit,L,orange,113,76,March,Monday
312,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,104,2,208,Shirt,Dress,XL,yellow,119,75,March,Monday
313,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,98,3,294,Shirt,Camp Collared,M,orange,112,65,March,Monday
314,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,112,2,224,Trousers,Tracksuit Bottoms,S,violet,91,48,March,Monday
315,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,102,1,102,Jacket,Windbreaker,M,violet,109,64,March,Monday
316,Non-binary,75,Smythland,South Australia,380,13269,2021-03-22,2021-03-28,112,2,224,Jacket,Cardigan,S,blue,118,53,March,Monday
317,Agender,51,Hellermouth,New South Wales,943,26707,2021-02-22,2021-03-14,93,1,93,Trousers,Joggers,S,violet,94,63,February,Monday
318,Agender,51,Hellermouth,New South Wales,943,26707,2021-02-22,2021-03-14,106,3,318,Shirt,Chambray,M,orange,105,43,February,Monday
319,Agender,51,Hellermouth,New South Wales,943,26707,2021-02-22,2021-03-14,118,1,118,Jacket,Puffer,XS,red,110,67,February,Monday
320,Male,62,Chloeville,South Australia,489,28578,2021-08-30,2021-09-21,118,3,354,Shirt,Flannel,XL,red,96,72,August,Monday
321,Male,62,Chloeville,South Australia,489,28578,2021-08-30,2021-09-21,97,1,97,Trousers,Slim-Fit,XL,orange,119,78,August,Monday
322,Male,62,Chloeville,South Australia,489,28578,2021-08-30,2021-09-21,91,3,273,Jacket,Pullover,L,indigo,114,50,August,Monday
323,Male,62,Chloeville,South Australia,489,28578,2021-08-30,2021-09-21,91,2,182,Jacket,Pullover,XS,red,114,54,August,Monday
324,Male,62,Chloeville,South Australia,489,28578,2021-08-30,2021-09-21,93,2,186,Trousers,Joggers,M,yellow,94,72,August,Monday
325,Male,62,Chloeville,South Australia,489,28578,2021-08-30,2021-09-21,109,1,109,Shirt,Mandarin Collar,XL,blue,108,71,August,Monday
326,Genderqueer,38,Lake Alihaven,Northern Territory,37,53949,2021-07-07,2021-07-18,117,3,351,Jacket,Shearling,XL,red,95,42,July,Wednesday
327,Genderqueer,38,Lake Alihaven,Northern Territory,37,53949,2021-07-07,2021-07-18,106,3,318,Trousers,Wool,XS,green,111,73,July,Wednesday
328,Genderqueer,38,Lake Alihaven,Northern Territory,37,53949,2021-07-07,2021-07-18,112,3,336,Jacket,Cardigan,XS,yellow,118,46,July,Wednesday
329,Genderqueer,38,Lake Alihaven,Northern Territory,37,53949,2021-07-07,2021-07-18,112,2,224,Jacket,Cardigan,L,yellow,118,50,July,Wednesday
330,Genderqueer,38,Lake Alihaven,Northern Territory,37,53949,2021-07-07,2021-07-18,93,2,186,Jacket,Coach,XS,green,115,78,July,Wednesday
331,Genderqueer,38,Lake Alihaven,Northern Territory,691,46697,2021-04-03,2021-04-19,99,2,198,Trousers,High-Waisted,XS,blue,98,51,April,Saturday
332,Genderqueer,38,Lake Alihaven,Northern Territory,691,46697,2021-04-03,2021-04-19,96,2,192,Shirt,Oxford Cloth,M,red,114,54,April,Saturday
333,Genderqueer,38,Lake Alihaven,Northern Territory,691,46697,2021-04-03,2021-04-19,115,1,115,Trousers,Cropped,XS,green,99,48,April,Saturday
334,Genderqueer,38,Lake Alihaven,Northern Territory,691,46697,2021-04-03,2021-04-19,100,3,300,Jacket,Bomber,M,green,90,61,April,Saturday
335,Genderqueer,38,Lake Alihaven,Northern Territory,691,46697,2021-04-03,2021-04-19,96,2,192,Trousers,Drawstring,L,green,104,43,April,Saturday
336,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,16864,2021-09-13,2021-10-09,94,3,282,Shirt,Henley,XS,red,92,62,September,Monday
337,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,16864,2021-09-13,2021-10-09,100,1,100,Jacket,Bomber,XL,violet,90,53,September,Monday
338,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,16864,2021-09-13,2021-10-09,119,2,238,Shirt,Casual Slim Fit,XS,violet,113,55,September,Monday
